FECHA_UTC,ALTURA,VOLCAN
2023-09-15,1569,SABANCAYA
2023-09-15,1022,SABANCAYA
2023-09-15,1525,SABANCAYA
2023-09-15,1565,SABANCAYA
2023-09-15,965,SABANCAYA
2023-09-15,1187,SABANCAYA
2023-09-15,657,SABANCAYA
2023-09-15,2024,SABANCAYA
2023-09-16,2052,SABANCAYA
2023-09-16,1845,SABANCAYA
2023-09-16,1609,SABANCAYA
2023-09-16,2292,SABANCAYA
2023-09-16,1561,SABANCAYA
2023-09-16,521,SABANCAYA
2023-09-16,1841,SABANCAYA
2023-09-16,1292,SABANCAYA
2023-09-16,1873,SABANCAYA
2023-09-16,1573,SABANCAYA
2023-09-16,1719,SABANCAYA
2023-09-16,1873,SABANCAYA
2023-09-16,438,SABANCAYA
2023-09-16,1804,SABANCAYA
2023-09-16,787,SABANCAYA
2023-09-16,949,SABANCAYA
2023-09-16,2003,SABANCAYA
2023-09-16,1322,SABANCAYA
2023-09-16,1265,SABANCAYA
2023-09-16,1573,SABANCAYA
2023-09-16,1314,SABANCAYA
2023-09-16,649,SABANCAYA
2023-09-16,860,SABANCAYA
2023-09-16,495,SABANCAYA
2023-09-16,641,SABANCAYA
2023-09-16,1330,SABANCAYA
2023-09-16,981,SABANCAYA
2023-09-16,756,SABANCAYA
2023-09-16,1638,SABANCAYA
2023-09-16,2308,SABANCAYA
2023-09-16,1463,SABANCAYA
2023-09-16,730,SABANCAYA
2023-09-16,1946,SABANCAYA
2023-09-16,1290,SABANCAYA
2023-09-16,762,SABANCAYA
2023-09-16,748,SABANCAYA
2023-09-17,2028,SABANCAYA
2023-09-17,1427,SABANCAYA
2023-09-17,973,SABANCAYA
2023-09-17,1144,SABANCAYA
2023-09-17,1136,SABANCAYA
2023-09-17,724,SABANCAYA
2023-09-17,689,SABANCAYA
2023-09-17,1357,SABANCAYA
2023-09-17,903,SABANCAYA
2023-09-17,543,SABANCAYA
2023-09-17,740,SABANCAYA
2023-09-17,487,SABANCAYA
2023-09-17,1403,SABANCAYA
2023-09-17,1014,SABANCAYA
2023-09-17,1227,SABANCAYA
2023-09-17,1063,SABANCAYA
2023-09-17,838,SABANCAYA
2023-09-17,779,SABANCAYA
2023-09-17,1371,SABANCAYA
2023-09-17,1500,SABANCAYA
2023-09-17,1682,SABANCAYA
2023-09-17,1930,SABANCAYA
2023-09-17,2019,SABANCAYA
2023-09-17,1638,SABANCAYA
2023-09-17,1111,SABANCAYA
2023-09-17,1436,SABANCAYA
2023-09-17,827,SABANCAYA
2023-09-17,2628,SABANCAYA
2023-09-17,1598,SABANCAYA
2023-09-17,1784,SABANCAYA
2023-09-17,981,SABANCAYA
2023-09-17,1071,SABANCAYA
2023-09-17,1241,SABANCAYA
2023-09-17,284,SABANCAYA
2023-09-17,1452,SABANCAYA
2023-09-17,2320,SABANCAYA
2023-09-17,803,SABANCAYA
2023-09-17,852,SABANCAYA
2023-09-17,326,SABANCAYA
2023-09-17,2446,SABANCAYA
2023-09-17,886,SABANCAYA
2023-09-18,1801,SABANCAYA
2023-09-18,1622,SABANCAYA
2023-09-18,357,SABANCAYA
2023-09-18,2263,SABANCAYA
2023-09-18,965,SABANCAYA
2023-09-18,1314,SABANCAYA
2023-09-18,1354,SABANCAYA
2023-09-18,414,SABANCAYA
2023-09-18,292,SABANCAYA
2023-09-18,1136,SABANCAYA
2023-09-18,844,SABANCAYA
2023-09-18,472,SABANCAYA
2023-09-18,414,SABANCAYA
2023-09-18,301,SABANCAYA
2023-09-18,1638,SABANCAYA
2023-09-18,1387,SABANCAYA
2023-09-18,268,SABANCAYA
2023-09-18,243,SABANCAYA
2023-09-18,235,SABANCAYA
2023-09-18,285,SABANCAYA
2023-09-18,373,SABANCAYA
2023-09-18,1760,SABANCAYA
2023-09-18,1081,SABANCAYA
2023-09-18,1022,SABANCAYA
2023-09-18,813,SABANCAYA
2023-09-18,260,SABANCAYA
2023-09-18,293,SABANCAYA
2023-09-18,1354,SABANCAYA
2023-09-18,381,SABANCAYA
2023-09-18,470,SABANCAYA
2023-09-18,1784,SABANCAYA
2023-09-18,1041,SABANCAYA
2023-09-18,1825,SABANCAYA
2023-09-18,1460,SABANCAYA
2023-09-18,1837,SABANCAYA
2023-09-18,1000,SABANCAYA
2023-09-18,1144,SABANCAYA
2023-09-18,1338,SABANCAYA
2023-09-18,1926,SABANCAYA
2023-09-18,1504,SABANCAYA
2023-09-18,1395,SABANCAYA
2023-09-18,1533,SABANCAYA
2023-09-18,1306,SABANCAYA
2023-09-18,1747,SABANCAYA
2023-09-18,1265,SABANCAYA
2023-09-18,1500,SABANCAYA
2023-09-18,1914,SABANCAYA
2023-09-18,504,SABANCAYA
2023-09-18,894,SABANCAYA
2023-09-18,448,SABANCAYA
2023-09-18,1357,SABANCAYA
2023-09-18,1736,SABANCAYA
2023-09-18,911,SABANCAYA
2023-09-18,1346,SABANCAYA
2023-09-18,1598,SABANCAYA
2023-09-18,1357,SABANCAYA
2023-09-18,1171,SABANCAYA
2023-09-18,1136,SABANCAYA
2023-09-18,325,SABANCAYA
2023-09-18,852,SABANCAYA
2023-09-19,277,SABANCAYA
2023-09-19,365,SABANCAYA
2023-09-19,738,SABANCAYA
2023-09-19,325,SABANCAYA
2023-09-19,659,SABANCAYA
2023-09-19,667,SABANCAYA
2023-09-19,740,SABANCAYA
2023-09-19,430,SABANCAYA
2023-09-19,681,SABANCAYA
2023-09-19,600,SABANCAYA
2023-09-19,439,SABANCAYA
2023-09-19,495,SABANCAYA
2023-09-19,708,SABANCAYA
2023-09-19,730,SABANCAYA
2023-09-19,714,SABANCAYA
2023-09-19,407,SABANCAYA
2023-09-19,439,SABANCAYA
2023-09-19,651,SABANCAYA
2023-09-19,659,SABANCAYA
2023-09-19,560,SABANCAYA
2023-09-19,456,SABANCAYA
2023-09-19,1573,SABANCAYA
2023-09-19,724,SABANCAYA
2023-09-19,578,SABANCAYA
2023-09-19,594,SABANCAYA
2023-09-19,854,SABANCAYA
2023-09-19,1071,SABANCAYA
2023-09-19,691,SABANCAYA
2023-09-19,454,SABANCAYA
2023-09-19,827,SABANCAYA
2023-09-19,1265,SABANCAYA
2023-09-19,439,SABANCAYA
2023-09-19,2287,SABANCAYA
2023-09-19,2019,SABANCAYA
2023-09-19,1512,SABANCAYA
2023-09-19,1387,SABANCAYA
2023-09-19,1784,SABANCAYA
2023-09-19,365,SABANCAYA
2023-09-19,1306,SABANCAYA
2023-09-19,1484,SABANCAYA
2023-09-19,1357,SABANCAYA
2023-09-19,261,SABANCAYA
2023-09-19,1184,SABANCAYA
2023-09-19,1403,SABANCAYA
2023-09-19,1695,SABANCAYA
2023-09-19,1260,SABANCAYA
2023-09-19,1081,SABANCAYA
2023-09-19,1728,SABANCAYA
2023-09-19,1252,SABANCAYA
2023-09-20,1955,SABANCAYA
2023-09-20,1500,SABANCAYA
2023-09-20,1179,SABANCAYA
2023-09-20,470,SABANCAYA
2023-09-20,292,SABANCAYA
2023-09-20,527,SABANCAYA
2023-09-20,162,SABANCAYA
2023-09-20,1622,SABANCAYA
2023-09-20,1460,SABANCAYA
2023-09-20,316,SABANCAYA
2023-09-20,414,SABANCAYA
2023-09-20,162,SABANCAYA
2023-09-20,260,SABANCAYA
2023-09-20,454,SABANCAYA
2023-09-20,1171,SABANCAYA
2023-09-20,203,SABANCAYA
2023-09-20,511,SABANCAYA
2023-09-20,860,SABANCAYA
2023-09-20,1079,SABANCAYA
2023-09-20,1723,SABANCAYA
2023-09-20,773,SABANCAYA
2023-09-20,789,SABANCAYA
2023-09-20,919,SABANCAYA
2023-09-20,724,SABANCAYA
2023-09-20,586,SABANCAYA
2023-09-20,981,SABANCAYA
2023-09-20,568,SABANCAYA
2023-09-20,1138,SABANCAYA
2023-09-20,949,SABANCAYA
2023-09-20,1233,SABANCAYA
2023-09-20,1024,SABANCAYA
2023-09-20,1179,SABANCAYA
2023-09-20,1341,SABANCAYA
2023-09-20,2344,SABANCAYA
2023-09-21,756,SABANCAYA
2023-09-21,454,SABANCAYA
2023-09-21,381,SABANCAYA
2023-09-21,691,SABANCAYA
2023-09-21,860,SABANCAYA
2023-09-21,1479,SABANCAYA
2023-09-21,1330,SABANCAYA
2023-09-21,592,SABANCAYA
2023-09-21,1087,SABANCAYA
2023-09-21,578,SABANCAYA
2023-09-21,1517,SABANCAYA
2023-09-21,1520,SABANCAYA
2023-09-21,1525,SABANCAYA
2023-09-21,1014,SABANCAYA
2023-09-21,1022,SABANCAYA
2023-09-21,431,SABANCAYA
2023-09-21,1638,SABANCAYA
2023-09-21,1236,SABANCAYA
2023-09-21,535,SABANCAYA
2023-09-21,1812,SABANCAYA
2023-09-21,738,SABANCAYA
2023-09-21,470,SABANCAYA
2023-09-21,821,SABANCAYA
2023-09-21,1111,SABANCAYA
2023-09-21,738,SABANCAYA
2023-09-21,1136,SABANCAYA
2023-09-21,1146,SABANCAYA
2023-09-21,965,SABANCAYA
2023-09-21,1054,SABANCAYA
2023-09-21,519,SABANCAYA
2023-09-21,1379,SABANCAYA
2023-09-21,1281,SABANCAYA
2023-09-22,180,SABANCAYA
2023-09-22,211,SABANCAYA
2023-09-22,846,SABANCAYA
2023-09-22,716,SABANCAYA
2023-09-22,730,SABANCAYA
2023-09-22,698,SABANCAYA
2023-09-22,398,SABANCAYA
2023-09-22,325,SABANCAYA
2023-09-22,219,SABANCAYA
2023-09-22,357,SABANCAYA
2023-09-22,203,SABANCAYA
2023-09-22,195,SABANCAYA
2023-09-22,838,SABANCAYA
2023-09-22,316,SABANCAYA
2023-09-22,146,SABANCAYA
2023-09-22,1073,SABANCAYA
2023-09-22,984,SABANCAYA
2023-09-22,730,SABANCAYA
2023-09-22,1338,SABANCAYA
2023-09-22,1203,SABANCAYA
2023-09-22,813,SABANCAYA
2023-09-22,803,SABANCAYA
2023-09-22,2097,SABANCAYA
2023-09-22,838,SABANCAYA
2023-09-22,2178,SABANCAYA
2023-09-22,1014,SABANCAYA
2023-09-22,2368,SABANCAYA
2023-09-22,1963,SABANCAYA
2023-09-22,813,SABANCAYA
2023-09-22,762,SABANCAYA
2023-09-22,1041,SABANCAYA
2023-09-22,1593,SABANCAYA
2023-09-22,973,SABANCAYA
2023-09-22,2154,SABANCAYA
2023-09-22,1265,SABANCAYA
2023-09-22,1796,SABANCAYA
2023-09-22,1707,SABANCAYA
2023-09-23,560,SABANCAYA
2023-09-23,1292,SABANCAYA
2023-09-23,228,SABANCAYA
2023-09-23,1403,SABANCAYA
2023-09-23,139,SABANCAYA
2023-09-23,462,SABANCAYA
2023-09-23,699,SABANCAYA
2023-09-23,754,SABANCAYA
2023-09-23,592,SABANCAYA
2023-09-23,406,SABANCAYA
2023-09-23,1276,SABANCAYA
2023-09-23,350,SABANCAYA
2023-09-23,683,SABANCAYA
2023-09-23,438,SABANCAYA
2023-09-23,1208,SABANCAYA
2023-09-23,1219,SABANCAYA
2023-09-23,730,SABANCAYA
2023-09-23,1184,SABANCAYA
2023-09-23,965,SABANCAYA
2023-09-23,1731,SABANCAYA
2023-09-23,748,SABANCAYA
2023-09-23,496,SABANCAYA
2023-09-23,618,SABANCAYA
2023-09-23,503,SABANCAYA
2023-09-23,1192,SABANCAYA
2023-09-23,1500,SABANCAYA
2023-09-23,1991,SABANCAYA
2023-09-23,1715,SABANCAYA
2023-09-23,1179,SABANCAYA
2023-09-23,724,SABANCAYA
2023-09-23,1809,SABANCAYA
2023-09-23,1049,SABANCAYA
2023-09-23,608,SABANCAYA
2023-09-23,552,SABANCAYA
2023-09-23,1536,SABANCAYA
2023-09-23,1723,SABANCAYA
2023-09-23,1460,SABANCAYA
2023-09-23,488,SABANCAYA
2023-09-23,414,SABANCAYA
2023-09-23,537,SABANCAYA
2023-09-23,1054,SABANCAYA
2023-09-23,511,SABANCAYA
2023-09-23,1760,SABANCAYA
2023-09-24,398,SABANCAYA
2023-09-24,260,SABANCAYA
2023-09-24,1837,SABANCAYA
2023-09-24,1565,SABANCAYA
2023-09-24,935,SABANCAYA
2023-09-24,862,SABANCAYA
2023-09-24,211,SABANCAYA
2023-09-24,1236,SABANCAYA
2023-09-24,1492,SABANCAYA
2023-09-24,689,SABANCAYA
2023-09-24,2222,SABANCAYA
2023-09-24,519,SABANCAYA
2023-09-24,1476,SABANCAYA
2023-09-24,990,SABANCAYA
2023-09-24,1071,SABANCAYA
2023-09-24,1046,SABANCAYA
2023-09-24,1910,SABANCAYA
2023-09-24,803,SABANCAYA
2023-09-24,748,SABANCAYA
2023-09-24,1200,SABANCAYA
2023-09-24,1273,SABANCAYA
2023-09-24,1014,SABANCAYA
2023-09-24,1046,SABANCAYA
2023-09-24,406,SABANCAYA
2023-09-24,838,SABANCAYA
2023-09-24,423,SABANCAYA
2023-09-24,292,SABANCAYA
2023-09-24,454,SABANCAYA
2023-09-24,553,SABANCAYA
2023-09-24,1865,SABANCAYA
2023-09-24,1309,SABANCAYA
2023-09-24,708,SABANCAYA
2023-09-24,1252,SABANCAYA
2023-09-24,698,SABANCAYA
2023-09-24,365,SABANCAYA
2023-09-24,633,SABANCAYA
2023-09-24,180,SABANCAYA
2023-09-24,292,SABANCAYA
2023-09-24,1979,SABANCAYA
2023-09-24,1089,SABANCAYA
2023-09-24,1208,SABANCAYA
2023-09-24,1736,SABANCAYA
2023-09-25,1097,SABANCAYA
2023-09-25,366,SABANCAYA
2023-09-25,1484,SABANCAYA
2023-09-25,389,SABANCAYA
2023-09-25,422,SABANCAYA
2023-09-25,365,SABANCAYA
2023-09-25,1016,SABANCAYA
2023-09-25,1598,SABANCAYA
2023-09-25,1208,SABANCAYA
2023-09-25,1671,SABANCAYA
2023-09-25,1363,SABANCAYA
2023-09-25,797,SABANCAYA
2023-09-25,1691,SABANCAYA
2023-09-25,1184,SABANCAYA
2023-09-25,398,SABANCAYA
2023-09-25,1444,SABANCAYA
2023-09-25,1081,SABANCAYA
2023-09-25,1411,SABANCAYA
2023-09-25,1877,SABANCAYA
2023-09-25,1257,SABANCAYA
2023-09-25,1379,SABANCAYA
2023-09-25,1755,SABANCAYA
2023-09-25,852,SABANCAYA
2023-09-25,1780,SABANCAYA
2023-09-25,2129,SABANCAYA
2023-09-25,1699,SABANCAYA
2023-09-25,1622,SABANCAYA
2023-09-25,1309,SABANCAYA
2023-09-25,1533,SABANCAYA
2023-09-25,1906,SABANCAYA
2023-09-25,992,SABANCAYA
2023-09-25,2068,SABANCAYA
2023-09-25,1000,SABANCAYA
2023-09-25,2847,SABANCAYA
2023-09-25,1509,SABANCAYA
2023-09-25,1995,SABANCAYA
2023-09-25,1492,SABANCAYA
2023-09-25,1395,SABANCAYA
2023-09-25,1760,SABANCAYA
2023-09-25,1071,SABANCAYA
2023-09-25,2019,SABANCAYA
2023-09-25,3226,SABANCAYA
2023-09-25,2311,SABANCAYA
2023-09-25,3041,SABANCAYA
2023-09-25,1760,SABANCAYA
2023-09-25,2717,SABANCAYA
2023-09-25,2109,SABANCAYA
2023-09-25,2235,SABANCAYA
2023-09-25,2145,SABANCAYA
2023-09-25,1841,SABANCAYA
2023-09-25,925,SABANCAYA
2023-09-25,1565,SABANCAYA
2023-09-25,1273,SABANCAYA
2023-09-26,1284,SABANCAYA
2023-09-26,1192,SABANCAYA
2023-09-26,911,SABANCAYA
2023-09-26,366,SABANCAYA
2023-09-26,284,SABANCAYA
2023-09-26,852,SABANCAYA
2023-09-26,1414,SABANCAYA
2023-09-26,1309,SABANCAYA
2023-09-26,1395,SABANCAYA
2023-09-26,333,SABANCAYA
2023-09-26,1849,SABANCAYA
2023-09-26,1119,SABANCAYA
2023-09-26,1119,SABANCAYA
2023-09-26,1655,SABANCAYA
2023-09-26,1533,SABANCAYA
2023-09-26,1422,SABANCAYA
2023-09-26,1719,SABANCAYA
2023-09-26,2603,SABANCAYA
2023-09-26,1691,SABANCAYA
2023-09-26,968,SABANCAYA
2023-09-26,1882,SABANCAYA
2023-09-26,1528,SABANCAYA
2023-09-26,1829,SABANCAYA
2023-09-26,1719,SABANCAYA
2023-09-26,1403,SABANCAYA
2023-09-26,2230,SABANCAYA
2023-09-26,1663,SABANCAYA
2023-09-26,1447,SABANCAYA
2023-09-26,976,SABANCAYA
2023-09-26,1273,SABANCAYA
2023-09-26,1398,SABANCAYA
2023-09-26,1041,SABANCAYA
2023-09-26,1476,SABANCAYA
2023-09-26,990,SABANCAYA
2023-09-26,1638,SABANCAYA
2023-09-26,552,SABANCAYA
2023-09-26,708,SABANCAYA
2023-09-26,1638,SABANCAYA
2023-09-26,1192,SABANCAYA
2023-09-26,835,SABANCAYA
2023-09-26,1833,SABANCAYA
2023-09-27,1814,SABANCAYA
2023-09-27,1040,SABANCAYA
2023-09-27,1579,SABANCAYA
2023-09-27,1006,SABANCAYA
2023-09-27,1500,SABANCAYA
2023-09-27,1886,SABANCAYA
2023-09-27,1310,SABANCAYA
2023-09-27,1319,SABANCAYA
2023-09-27,1092,SABANCAYA
2023-09-27,1353,SABANCAYA
2023-09-27,966,SABANCAYA
2023-09-27,1145,SABANCAYA
2023-09-27,1613,SABANCAYA
2023-09-27,1435,SABANCAYA
2023-09-27,1432,SABANCAYA
2023-09-27,1084,SABANCAYA
2023-09-27,1344,SABANCAYA
2023-09-27,1593,SABANCAYA
2023-09-27,1419,SABANCAYA
2023-09-27,1411,SABANCAYA
2023-09-27,1411,SABANCAYA
2023-09-27,1192,SABANCAYA
2023-09-27,1788,SABANCAYA
2023-09-27,1788,SABANCAYA
2023-09-27,1071,SABANCAYA
2023-09-27,1565,SABANCAYA
2023-09-27,1379,SABANCAYA
2023-09-27,1728,SABANCAYA
2023-09-27,1768,SABANCAYA
2023-09-27,1233,SABANCAYA
2023-09-27,325,SABANCAYA
2023-09-27,1436,SABANCAYA
2023-09-27,1208,SABANCAYA
2023-09-27,1471,SABANCAYA
2023-09-28,1436,SABANCAYA
2023-09-28,1663,SABANCAYA
2023-09-28,1236,SABANCAYA
2023-09-28,1144,SABANCAYA
2023-09-28,1281,SABANCAYA
2023-09-28,1281,SABANCAYA
2023-09-28,1371,SABANCAYA
2023-09-28,1776,SABANCAYA
2023-09-28,1314,SABANCAYA
2023-09-28,2178,SABANCAYA
2023-09-28,2828,SABANCAYA
2023-09-28,1853,SABANCAYA
2023-09-28,803,SABANCAYA
2023-09-28,2243,SABANCAYA
2023-09-28,1203,SABANCAYA
2023-09-28,1606,SABANCAYA
2023-09-28,1885,SABANCAYA
2023-09-28,2007,SABANCAYA
2023-09-28,2636,SABANCAYA
2023-09-28,1609,SABANCAYA
2023-09-28,2097,SABANCAYA
2023-09-28,1298,SABANCAYA
2023-09-28,1447,SABANCAYA
2023-09-28,1249,SABANCAYA
2023-09-28,1991,SABANCAYA
2023-09-28,973,SABANCAYA
2023-09-28,981,SABANCAYA
2023-09-29,1577,SABANCAYA
2023-09-29,844,SABANCAYA
2023-09-29,943,SABANCAYA
2023-09-29,1363,SABANCAYA
2023-09-29,1642,SABANCAYA
2023-09-29,1000,SABANCAYA
2023-09-29,748,SABANCAYA
2023-09-29,1395,SABANCAYA
2023-09-29,1024,SABANCAYA
2023-09-29,1227,SABANCAYA
2023-09-29,1536,SABANCAYA
2023-09-29,1812,SABANCAYA
2023-09-29,561,SABANCAYA
2023-09-29,1658,SABANCAYA
2023-09-29,1817,SABANCAYA
2023-09-29,1471,SABANCAYA
2023-09-29,1979,SABANCAYA
2023-09-29,1861,SABANCAYA
2023-09-29,1544,SABANCAYA
2023-09-29,1711,SABANCAYA
2023-09-29,2271,SABANCAYA
2023-09-29,527,SABANCAYA
2023-09-29,1452,SABANCAYA
2023-09-29,1630,SABANCAYA
2023-09-29,1914,SABANCAYA
2023-09-29,2349,SABANCAYA
2023-09-29,1236,SABANCAYA
2023-09-29,1057,SABANCAYA
2023-09-29,908,SABANCAYA
2023-09-30,561,SABANCAYA
2023-09-30,634,SABANCAYA
2023-09-30,1731,SABANCAYA
2023-09-30,1065,SABANCAYA
2023-09-30,1014,SABANCAYA
2023-09-30,2174,SABANCAYA
2023-09-30,2186,SABANCAYA
2023-09-30,1200,SABANCAYA
2023-09-30,2194,SABANCAYA
2023-09-30,2157,SABANCAYA
2023-09-30,2747,SABANCAYA
2023-09-30,1569,SABANCAYA
2023-09-30,998,SABANCAYA
2023-09-30,1444,SABANCAYA
2023-09-30,1292,SABANCAYA
2023-09-30,852,SABANCAYA
2023-09-30,935,SABANCAYA
2023-09-30,1325,SABANCAYA
2023-09-30,649,SABANCAYA
2023-09-30,2316,SABANCAYA
2023-09-30,943,SABANCAYA
2023-09-30,1959,SABANCAYA
2023-09-30,1455,SABANCAYA
2023-10-01,919,SABANCAYA
2023-10-01,1179,SABANCAYA
2023-10-01,1219,SABANCAYA
2023-10-01,846,SABANCAYA
2023-10-01,746,SABANCAYA
2023-10-01,1144,SABANCAYA
2023-10-01,665,SABANCAYA
2023-10-01,683,SABANCAYA
2023-10-01,1780,SABANCAYA
2023-10-01,779,SABANCAYA
2023-10-01,740,SABANCAYA
2023-10-01,779,SABANCAYA
2023-10-01,1565,SABANCAYA
2023-10-01,1760,SABANCAYA
2023-10-01,1419,SABANCAYA
2023-10-01,1346,SABANCAYA
2023-10-01,1666,SABANCAYA
2023-10-01,2015,SABANCAYA
2023-10-01,2763,SABANCAYA
2023-10-01,1609,SABANCAYA
2023-10-01,1719,SABANCAYA
2023-10-01,1780,SABANCAYA
2023-10-01,738,SABANCAYA
2023-10-01,927,SABANCAYA
2023-10-01,2438,SABANCAYA
2023-10-02,2608,SABANCAYA
2023-10-02,1211,SABANCAYA
2023-10-02,1788,SABANCAYA
2023-10-02,1585,SABANCAYA
2023-10-02,1780,SABANCAYA
2023-10-02,2649,SABANCAYA
2023-10-02,1691,SABANCAYA
2023-10-02,2676,SABANCAYA
2023-10-02,1593,SABANCAYA
2023-10-02,1016,SABANCAYA
2023-10-02,1861,SABANCAYA
2023-10-02,2125,SABANCAYA
2023-10-02,1122,SABANCAYA
2023-10-02,1049,SABANCAYA
2023-10-02,919,SABANCAYA
2023-10-02,1144,SABANCAYA
2023-10-02,1780,SABANCAYA
2023-10-02,821,SABANCAYA
2023-10-03,1626,SABANCAYA
2023-10-03,943,SABANCAYA
2023-10-03,2015,SABANCAYA
2023-10-03,1387,SABANCAYA
2023-10-03,1089,SABANCAYA
2023-10-03,908,SABANCAYA
2023-10-03,673,SABANCAYA
2023-10-03,2798,SABANCAYA
2023-10-03,1333,SABANCAYA
2023-10-03,1703,SABANCAYA
2023-10-03,1476,SABANCAYA
2023-10-03,1192,SABANCAYA
2023-10-03,1622,SABANCAYA
2023-10-03,2279,SABANCAYA
2023-10-03,1431,SABANCAYA
2023-10-03,1431,SABANCAYA
2023-10-03,1504,SABANCAYA
2023-10-03,1528,SABANCAYA
2023-10-03,1341,SABANCAYA
2023-10-03,1995,SABANCAYA
2023-10-03,1598,SABANCAYA
2023-10-03,1744,SABANCAYA
2023-10-03,1322,SABANCAYA
2023-10-03,1609,SABANCAYA
2023-10-03,1544,SABANCAYA
2023-10-03,1914,SABANCAYA
2023-10-03,1585,SABANCAYA
2023-10-03,1792,SABANCAYA
2023-10-03,1257,SABANCAYA
2023-10-04,834,SABANCAYA
2023-10-04,603,SABANCAYA
2023-10-04,628,SABANCAYA
2023-10-04,1437,SABANCAYA
2023-10-04,970,SABANCAYA
2023-10-04,870,SABANCAYA
2023-10-04,1220,SABANCAYA
2023-10-04,1267,SABANCAYA
2023-10-04,1153,SABANCAYA
2023-10-04,2657,SABANCAYA
2023-10-04,909,SABANCAYA
2023-10-04,1120,SABANCAYA
2023-10-04,1017,SABANCAYA
2023-10-04,970,SABANCAYA
2023-10-04,1178,SABANCAYA
2023-10-04,1034,SABANCAYA
2023-10-04,1995,SABANCAYA
2023-10-04,1250,SABANCAYA
2023-10-04,1267,SABANCAYA
2023-10-04,1036,SABANCAYA
2023-10-04,1862,SABANCAYA
2023-10-04,1666,SABANCAYA
2023-10-04,2524,SABANCAYA
2023-10-04,1653,SABANCAYA
2023-10-04,1728,SABANCAYA
2023-10-04,1737,SABANCAYA
2023-10-04,1700,SABANCAYA
2023-10-04,1878,SABANCAYA
2023-10-04,1170,SABANCAYA
2023-10-04,1578,SABANCAYA
2023-10-04,1428,SABANCAYA
2023-10-04,845,SABANCAYA
2023-10-05,2179,SABANCAYA
2023-10-05,1662,SABANCAYA
2023-10-05,1450,SABANCAYA
2023-10-05,1878,SABANCAYA
2023-10-05,2637,SABANCAYA
2023-10-05,1453,SABANCAYA
2023-10-05,1528,SABANCAYA
2023-10-05,1733,SABANCAYA
2023-10-05,1595,SABANCAYA
2023-10-05,2795,SABANCAYA
2023-10-05,2033,SABANCAYA
2023-10-05,1845,SABANCAYA
2023-10-05,2445,SABANCAYA
2023-10-05,1450,SABANCAYA
2023-10-05,2682,SABANCAYA
2023-10-05,1395,SABANCAYA
2023-10-05,3029,SABANCAYA
2023-10-05,4180,SABANCAYA
2023-10-05,1137,SABANCAYA
2023-10-05,676,SABANCAYA
2023-10-05,1020,SABANCAYA
2023-10-05,1978,SABANCAYA
2023-10-05,636,SABANCAYA
2023-10-05,1078,SABANCAYA
2023-10-06,1642,SABANCAYA
2023-10-06,900,SABANCAYA
2023-10-06,308,SABANCAYA
2023-10-06,448,SABANCAYA
2023-10-06,438,SABANCAYA
2023-10-06,504,SABANCAYA
2023-10-06,1130,SABANCAYA
2023-10-06,374,SABANCAYA
2023-10-06,779,SABANCAYA
2023-10-06,316,SABANCAYA
2023-10-06,959,SABANCAYA
2023-10-06,268,SABANCAYA
2023-10-06,2844,SABANCAYA
2023-10-06,1871,SABANCAYA
2023-10-06,1371,SABANCAYA
2023-10-06,1331,SABANCAYA
2023-10-06,1005,SABANCAYA
2023-10-06,2352,SABANCAYA
2023-10-06,1081,SABANCAYA
2023-10-06,309,SABANCAYA
2023-10-06,454,SABANCAYA
2023-10-07,187,SABANCAYA
2023-10-07,981,SABANCAYA
2023-10-07,1265,SABANCAYA
2023-10-07,2194,SABANCAYA
2023-10-07,1452,SABANCAYA
2023-10-07,357,SABANCAYA
2023-10-07,1590,SABANCAYA
2023-10-07,641,SABANCAYA
2023-10-07,917,SABANCAYA
2023-10-07,1390,SABANCAYA
2023-10-07,1354,SABANCAYA
2023-10-07,1079,SABANCAYA
2023-10-07,1379,SABANCAYA
2023-10-07,2336,SABANCAYA
2023-10-07,1195,SABANCAYA
2023-10-07,1857,SABANCAYA
2023-10-07,1346,SABANCAYA
2023-10-07,1658,SABANCAYA
2023-10-07,762,SABANCAYA
2023-10-07,1812,SABANCAYA
2023-10-07,300,SABANCAYA
2023-10-08,1979,SABANCAYA
2023-10-08,1184,SABANCAYA
2023-10-08,641,SABANCAYA
2023-10-08,373,SABANCAYA
2023-10-08,827,SABANCAYA
2023-10-08,732,SABANCAYA
2023-10-08,1525,SABANCAYA
2023-10-08,1073,SABANCAYA
2023-10-08,1268,SABANCAYA
2023-10-08,649,SABANCAYA
2023-10-08,838,SABANCAYA
2023-10-08,811,SABANCAYA
2023-10-08,1419,SABANCAYA
2023-10-08,1127,SABANCAYA
2023-10-08,795,SABANCAYA
2023-10-08,1719,SABANCAYA
2023-10-08,1492,SABANCAYA
2023-10-08,1509,SABANCAYA
2023-10-08,1314,SABANCAYA
2023-10-08,795,SABANCAYA
2023-10-08,1975,SABANCAYA
2023-10-08,1817,SABANCAYA
2023-10-08,1719,SABANCAYA
2023-10-08,2376,SABANCAYA
2023-10-08,1849,SABANCAYA
2023-10-08,2019,SABANCAYA
2023-10-08,1463,SABANCAYA
2023-10-08,1065,SABANCAYA
2023-10-08,1492,SABANCAYA
2023-10-08,1200,SABANCAYA
2023-10-08,1760,SABANCAYA
2023-10-08,1825,SABANCAYA
2023-10-09,1103,SABANCAYA
